dp_RecordID,Donation Date,Amount,Payment Type,Item Number,Statement Title,Donation ID,Donor ID,Batch ID,Unnamed: 15,data_flag
1313329,2025-04-13,60.00,Cash,,Offering - Impact Church,1031969,20798,19206,,valid
1313325,2025-04-13,2.00,Cash,,Offering - Impact Church,1031965,35409,19206,,valid
1313278,2025-04-13,40.00,Cash,,Tithes - Impact Church,1031918,20499,19206,,valid
1313288,2025-04-13,215.00,Cash,,Tithes - Impact Church,1031928,21727,19206,,valid
1313279,2025-04-13,100.00,Cash,,Offering - Impact Church,1031919,20798,19206,,valid
1313300,2025-04-13,30.00,Cash,,Tithes - Impact Church,1031940,18559,19206,,valid
1313319,2025-04-13,50.00,Cash,,Offering - Impact Church,1031959,33964,19206,,valid
1313287,2025-04-13,50.00,Cash,,Offering - Impact Church,1031927,34169,19206,,valid
1313346,2025-04-13,10.00,Cash,,Offering - Impact Church,1031964,32651,19206,,valid
1313284,2025-04-13,10.00,Cash,,Offering - Impact Church,1031924,35401,19206,,valid
1313328,2025-04-13,4.00,Cash,,Offering - Impact Church,1031968,35410,19206,,valid
1313290,2025-04-13,6.00,Cash,,Tithes - Impact Church,1031930,35133,19206,,valid
1313282,2025-04-13,2.00,Cash,,Offering - Impact Church,1031922,19393,19206,,valid
1313318,2025-04-13,10.00,Cash,,Offering - Impact Church,1031958,34256,19206,,valid
1313344,2025-04-13,10.00,Cash,,Offering - Impact Church,1031944,35509,19206,,valid
1313322,2025-04-13,15.00,Cash,,Offering - Impact Church,1031962,35408,19206,,valid
1313298,2025-04-13,100.00,Cash,,Offering - Impact Church,1031938,31980,19206,,valid
1313327,2025-04-13,40.00,Cash,,Tithes - Impact Church,1031967,29654,19206,,valid
1313303,2025-04-13,10.00,Cash,,Tithes - Impact Church,1031943,35405,19206,,valid
1313272,2025-04-13,40.00,Cash,,Tithes - Impact Church,1031912,33838,19206,,valid
1313347,2025-04-13,60.00,Cash,,Offering - Impact Church,1031971,22097,19206,,valid
1313286,2025-04-13,20.00,Cash,,Offering - Impact Church,1031926,35402,19206,,valid
1313317,2025-04-13,32.00,Cash,,Offering - Impact Church,1031957,35407,19206,,valid
1313271,2025-04-13,20.00,Cash,,Tithes - Impact Church,1031911,35225,19206,,valid
1313331,2025-04-13,200.00,Cash,,Tithes - Impact Church,1031971,22097,19206,,valid
1313291,2025-04-13,80.00,Cash,,Tithes - Impact Church,1031931,30419,19206,,valid
1313294,2025-04-13,5.00,Cash,,Tithes - Impact Church,1031934,34844,19206,,valid
1313273,2025-04-13,240.00,Cash,,Tithes - Impact Church,1031913,32598,19206,,valid
1313264,2025-04-13,300.00,Cash,,Tithes - Impact Church,1031904,17975,19206,,valid
1313309,2025-04-13,10.00,Cash,,Tithes - Impact Church,1031949,20770,19206,,valid
1312910,2025-04-13,300.00,Credit Card,Visa,Tithes - Impact Church,1031550,35322,19202,,valid
1313289,2025-04-13,50.00,Cash,,Offering - Impact Church,1031929,18659,19206,,valid
1313296,2025-04-13,20.00,Cash,,Offering - Impact Church,1031936,35404,19206,,valid
1313302,2025-04-13,200.00,Cash,,Offering - Impact Church,1031942,20798,19206,,valid
1313292,2025-04-13,11.00,Cash,,Offering - Impact Church,1031932,35403,19206,,valid
1313270,2025-04-13,5.00,Cash,,Offering - Impact Church,1031910,19352,19206,,valid
1313281,2025-04-13,20.00,Cash,,Offering - Impact Church,1031921,35384,19206,,valid
1313275,2025-04-13,100.00,Cash,,Offering - Impact Church,1031915,20798,19206,,valid
1313283,2025-04-13,10.00,Cash,,Offering - Impact Church,1031923,35354,19206,,valid
1313340,2025-04-13,90.00,Cash,,Offering - Impact Church,1031904,17975,19206,,valid
1313262,2025-04-13,10.00,Cash,,Offering - Impact Church,1031902,35398,19206,,valid
1312952,2025-04-13,150.00,Credit Card,Visa,Tithes - Impact Church,1031592,34302,19202,,valid
1313308,2025-04-13,20.00,Cash,,Offering - Impact Church,1031948,34338,19206,,valid
1312953,2025-04-13,2.99,Credit Card,Visa,Credit Card Processing Fees,1031593,34302,19202,,valid
1313263,2025-04-13,1.00,Cash,,Offering - Impact Church,1031903,35051,19206,,valid
1313293,2025-04-13,20.00,Cash,,Offering - Impact Church,1031933,34319,19206,,valid
1313269,2025-04-13,20.00,Cash,,Offering - Impact Church,1031909,32834,19206,,valid
1313307,2025-04-13,100.00,Cash,,Offering - Impact Church,1031947,20798,19206,,valid
1313332,2025-04-13,20.00,Cash,,Tithes - Impact Church,1031972,35122,19206,,valid
1313311,2025-04-13,80.00,Cash,,Offering - Impact Church,1031951,19074,19206,,valid
1313258,2025-04-13,508.09,Cash,,Offering - Impact Church,1031898,22525,19205,,valid
1313324,2025-04-13,20.00,Cash,,Tithes - Impact Church,1031964,32651,19206,,valid
1313312,2025-04-13,40.00,Cash,,Tithes - Impact Church,1031952,20025,19206,,valid
1313343,2025-04-13,550.00,Cash,,Tithes - Impact Church,1031938,31980,19206,,valid
1313326,2025-04-13,20.00,Cash,,Offering - Impact Church,1031966,18351,19206,,valid
1313320,2025-04-13,5.00,Cash,,Tithes - Impact Church,1031960,31141,19206,,valid
1313297,2025-04-13,200.00,Cash,,Tithes - Impact Church,1031937,30475,19206,,valid
1313261,2025-04-13,2.00,Cash,,Offering - Impact Church,1031901,35397,19206,,valid
1313267,2025-04-13,50.00,Cash,,Tithes - Impact Church,1031907,35399,19206,,valid
1313339,2025-04-13,10.00,Cash,,Offering - Impact Church,1031900,34517,19206,,valid
1313313,2025-04-13,50.00,Cash,,Offering - Impact Church,1031953,27705,19206,,valid
1313345,2025-04-13,10.00,Cash,,Offering - Impact Church,1031954,19762,19206,,valid
1312951,2025-04-13,25.00,Credit Card,Visa,Tithes - Impact Church,1031591,34311,19202,,valid
1313323,2025-04-13,10.00,Cash,,Tithes - Impact Church,1031963,27932,19206,,valid
1313295,2025-04-13,100.00,Cash,,Tithes - Impact Church,1031935,33079,19206,,valid
1313338,2025-04-13,56.00,Cash,,Offering - Impact Church,1031978,16382,19206,,valid
1312917,2025-04-13,40.00,Credit Card,Visa,Offering - Impact Church,1031557,31326,19203,,valid
1313107,2025-04-13,300.00,Credit Card,Visa,Tithes - Impact Church,1031747,32861,19202,,valid
1312964,2025-04-13,20.00,Credit Card,Visa,Offering - Impact Church,1031604,26614,19202,,valid
1312907,2025-04-13,25.00,Credit Card,Visa,Offering - Impact Church,1031547,35313,19203,,valid
1313060,2025-04-13,10.00,Credit Card,Visa,Offering - Impact Church,1031700,31089,19202,,valid
1312939,2025-04-13,1.00,Credit Card,Visa,Credit Card Processing Fees,1031579,34721,19202,,valid
1312938,2025-04-13,50.00,Credit Card,Visa,Offering - Impact Church,1031578,34721,19202,,valid
1312933,2025-04-13,35.00,Credit Card,Visa,Offering - Impact Church,1031573,34628,19202,,valid
1312934,2025-04-13,0.70,Credit Card,Visa,Credit Card Processing Fees,1031574,34628,19202,,valid
1312929,2025-04-13,1.00,Credit Card,Visa,Credit Card Processing Fees,1031569,34096,19202,,valid
1312928,2025-04-13,50.00,Credit Card,Visa,Tithes - Impact Church,1031568,34096,19202,,valid
1313009,2025-04-13,50.00,Credit Card,Visa,Tithes - Impact Church,1031649,18250,19202,,valid
1313058,2025-04-13,160.00,Credit Card,Visa,Tithes - Impact Church,1031698,22676,19202,,valid
1312915,2025-04-13,500.00,Credit Card,Visa,Offering - Impact Church,1031555,17946,19203,,valid
1313046,2025-04-13,0.40,Credit Card,Visa,Credit Card Processing Fees,1031686,20821,19202,,valid
1313081,2025-04-13,50.00,Credit Card,Visa,Tithes - Impact Church,1031721,16837,19202,,valid
1313045,2025-04-13,20.00,Credit Card,Visa,Offering - Impact Church,1031685,20821,19202,,valid
1312935,2025-04-13,70.00,Credit Card,Visa,Tithes - Impact Church,1031575,29957,19202,,valid
1313020,2025-04-13,1246.00,Credit Card,Visa,Tithes - Impact Church,1031660,20020,19202,,valid
1313021,2025-04-13,200.00,Credit Card,Visa,Offering - Impact Church,1031661,20020,19202,,valid
1313024,2025-04-13,170.00,Credit Card,Visa,Tithes - Impact Church,1031664,22225,19202,,valid
1313134,2025-04-13,50.00,Credit Card,Visa,Offering - Impact Church,1031774,20746,19202,,valid
1312945,2025-04-13,186.00,Credit Card,Visa,Tithes - Impact Church,1031585,28213,19202,,valid
1313135,2025-04-13,1.00,Credit Card,Visa,Credit Card Processing Fees,1031775,20746,19202,,valid
1313078,2025-04-13,232.00,Credit Card,Visa,Offering - Impact Church,1031718,17911,19202,,valid
1312896,2025-04-13,100.00,Credit Card,Visa,Tithes - Impact Church,1031536,35393,19202,,valid
1313002,2025-04-13,1.00,Credit Card,Visa,Credit Card Processing Fees,1031642,17190,19202,,valid
1313001,2025-04-13,50.00,Credit Card,Visa,Tithes - Impact Church,1031641,17190,19202,,valid
1313076,2025-04-13,487.00,Credit Card,Amex,Tithes - Impact Church,1031716,17992,19202,,valid
1313139,2025-04-13,1.99,Credit Card,Visa,Credit Card Processing Fees,1031779,19255,19202,,valid
1313138,2025-04-13,100.00,Credit Card,Visa,Offering - Impact Church,1031778,19255,19202,,valid
1313014,2025-04-13,220.00,Credit Card,Mastercard,Tithes - Impact Church,1031654,32072,19202,,valid
1312900,2025-04-13,20.00,Credit Card,Visa,Offering - Impact Church,1031540,26990,19202,,valid
1313015,2025-04-13,25.00,Credit Card,Mastercard,Offering - Impact Church,1031655,32072,19202,,valid
1313096,2025-04-13,40.00,Credit Card,Visa,Offering - Impact Church,1031736,21919,19202,,valid
1312958,2025-04-13,200.00,Credit Card,Visa,Tithes - Impact Church,1031598,33914,19202,,valid
1312955,2025-04-13,5.00,Credit Card,Visa,Offering - Impact Church,1031595,33621,19202,,valid
1313011,2025-04-13,0.50,Credit Card,Visa,Credit Card Processing Fees,1031651,26530,19202,,valid
1313010,2025-04-13,25.00,Credit Card,Visa,Offering - Impact Church,1031650,26530,19202,,valid
1313023,2025-04-13,50.00,Credit Card,Visa,Tithes - Impact Church,1031663,32971,19202,,valid
1313079,2025-04-13,35.00,Credit Card,Amex,Offering - Impact Church,1031719,24091,19202,,valid
1312968,2025-04-13,50.00,Credit Card,Visa,Tithes - Impact Church,1031608,29691,19202,,valid
1313083,2025-04-13,0.20,Credit Card,Visa,Credit Card Processing Fees,1031723,31413,19202,,valid
1313082,2025-04-13,10.00,Credit Card,Visa,Offering - Impact Church,1031722,31413,19202,,valid
1313080,2025-04-13,0.70,Credit Card,Amex,Credit Card Processing Fees,1031720,24091,19202,,valid
1312969,2025-04-13,1.00,Credit Card,Visa,Credit Card Processing Fees,1031609,29691,19202,,valid
1313005,2025-04-13,198.00,Credit Card,Mastercard,Tithes - Impact Church,1031645,32254,19202,,valid
1312983,2025-04-13,20.00,Credit Card,Visa,Offering - Impact Church,1031623,22742,19202,,valid
1313007,2025-04-13,4.04,Credit Card,Mastercard,Credit Card Processing Fees,1031647,32254,19202,,valid
1313006,2025-04-13,5.00,Credit Card,Mastercard,Offering - Impact Church,1031646,32254,19202,,valid
1312984,2025-04-13,0.40,Credit Card,Visa,Credit Card Processing Fees,1031624,22742,19202,,valid
1312967,2025-04-13,100.00,Credit Card,Visa,Offering - Impact Church,1031607,33623,19202,,valid
1312973,2025-04-13,33.00,Credit Card,Mastercard,Offering - Impact Church,1031613,33429,19202,,valid
1313067,2025-04-13,40.00,Credit Card,Visa,Tithes - Impact Church,1031707,32269,19202,,valid
1313068,2025-04-13,0.80,Credit Card,Visa,Credit Card Processing Fees,1031708,32269,19202,,valid
1313025,2025-04-13,200.00,Credit Card,Amex,Tithes - Impact Church,1031665,23445,19202,,valid
1313128,2025-04-13,50.00,Credit Card,Visa,Tithes - Impact Church,1031768,19980,19202,,valid
1313044,2025-04-13,18.00,Credit Card,Mastercard,Tithes - Impact Church,1031684,24326,19202,,valid
1313059,2025-04-13,20.00,Credit Card,Visa,Offering - Impact Church,1031699,22131,19202,,valid
1312930,2025-04-13,10.00,Credit Card,Mastercard,Tithes - Impact Church,1031570,35046,19202,,valid
1312925,2025-04-13,15.00,Credit Card,Visa,Tithes - Impact Church,1031565,34441,19202,,valid
1313012,2025-04-13,10.00,Credit Card,Visa,Offering - Impact Church,1031652,23196,19202,,valid
1313040,2025-04-13,25.00,Credit Card,Visa,Tithes - Impact Church,1031680,26752,19202,,valid
1312972,2025-04-13,0.40,Credit Card,Visa,Credit Card Processing Fees,1031612,23285,19202,,valid
1312971,2025-04-13,20.00,Credit Card,Visa,Offering - Impact Church,1031611,23285,19202,,valid
1313141,2025-04-13,250.00,Credit Card,Visa,Tithes - Impact Church,1031781,29265,19202,,valid
1313042,2025-04-13,9.95,Credit Card,Visa,Credit Card Processing Fees,1031682,31811,19202,,valid
1313041,2025-04-13,500.00,Credit Card,Visa,Tithes - Impact Church,1031681,31811,19202,,valid
1312997,2025-04-13,200.00,Credit Card,Visa,Tithes - Impact Church,1031637,23919,19202,,valid
1313026,2025-04-13,50.00,Credit Card,Visa,Tithes - Impact Church,1031666,23150,19202,,valid
1312998,2025-04-13,10.00,Credit Card,Visa,Offering - Impact Church,1031638,18358,19202,,valid
1312995,2025-04-13,25.00,Credit Card,Visa,Offering - Impact Church,1031635,33270,19202,,valid
1312996,2025-04-13,0.50,Credit Card,Visa,Credit Card Processing Fees,1031636,33270,19202,,valid
1313069,2025-04-13,50.00,Credit Card,Visa,Offering - Impact Church,1031709,26988,19202,,valid
1313022,2025-04-13,50.00,Credit Card,Visa,Tithes - Impact Church,1031662,21337,19202,,valid
1313039,2025-04-13,200.00,Credit Card,Visa,Tithes - Impact Church,1031679,24563,19202,,valid
1312959,2025-04-13,100.00,Credit Card,Visa,Tithes - Impact Church,1031599,20606,19202,,valid
1313051,2025-04-13,25.00,Credit Card,Visa,Legacy Impact Projects,1031691,27229,19202,,valid
1313055,2025-04-13,25.00,Credit Card,Visa,Legacy International Outreach,1031695,27229,19202,,valid
1313050,2025-04-13,260.00,Credit Card,Visa,Tithes - Impact Church,1031690,27229,19202,,valid
1313054,2025-04-13,25.00,Credit Card,Visa,Legacy National Outreach,1031694,27229,19202,,valid
1313052,2025-04-13,25.00,Credit Card,Visa,Legacy Next Gen,1031692,27229,19202,,valid
1313056,2025-04-13,7.67,Credit Card,Visa,Credit Card Processing Fees,1031696,27229,19202,,valid
1313053,2025-04-13,25.00,Credit Card,Visa,Legacy Local Outreach,1031693,27229,19202,,valid
1312985,2025-04-13,119.07,Credit Card,Visa,Tithes - Impact Church,1031625,29754,19202,,valid
1312986,2025-04-13,12.00,Credit Card,Visa,Missions,1031626,29754,19202,,valid
1312988,2025-04-13,2.85,Credit Card,Visa,Credit Card Processing Fees,1031628,29754,19202,,valid
1312987,2025-04-13,12.00,Credit Card,Visa,Benevolence,1031627,29754,19202,,valid
1313061,2025-04-13,11.42,Credit Card,Visa,Tithes - Impact Church,1031701,32768,19202,,valid
1313062,2025-04-13,189.99,Credit Card,Visa,Tithes - Impact Church,1031702,33821,19202,,valid
1313091,2025-04-13,10.00,Credit Card,Mastercard,Missions,1031731,29334,19202,,valid
1313092,2025-04-13,1.20,Credit Card,Mastercard,Credit Card Processing Fees,1031732,29334,19202,,valid
1313088,2025-04-13,30.00,Credit Card,Mastercard,Tithes - Impact Church,1031728,29334,19202,,valid
1313090,2025-04-13,10.00,Credit Card,Mastercard,Benevolence,1031730,29334,19202,,valid
1313089,2025-04-13,10.00,Credit Card,Mastercard,Offering - Impact Church,1031729,29334,19202,,valid
1312942,2025-04-13,190.00,Credit Card,Visa,Tithes - Impact Church,1031582,29769,19202,,valid
1312943,2025-04-13,3.78,Credit Card,Visa,Credit Card Processing Fees,1031583,29769,19202,,valid
1312948,2025-04-13,91.87,Credit Card,Visa,Tithes - Impact Church,1031588,25357,19202,,valid
1312920,2025-04-13,250.00,Credit Card,Visa,Tithes - Impact Church,1031560,29852,19202,,valid
1312926,2025-04-13,10.00,Credit Card,Visa,Tithes - Impact Church,1031566,32572,19202,,valid
1312927,2025-04-13,0.20,Credit Card,Visa,Credit Card Processing Fees,1031567,32572,19202,,valid
1312947,2025-04-13,91.87,Credit Card,Visa,Offering - Impact Church,1031587,25357,19202,,valid
1312921,2025-04-13,4.98,Credit Card,Visa,Credit Card Processing Fees,1031561,29852,19202,,valid
1313019,2025-04-13,5.97,Credit Card,Visa,Credit Card Processing Fees,1031659,26240,19202,,valid
1313136,2025-04-13,88.00,Credit Card,Visa,Offering - Impact Church,1031776,29524,19202,,valid
1313097,2025-04-13,20.00,Credit Card,Visa,Tithes - Impact Church,1031737,17766,19202,,valid
1313140,2025-04-13,500.00,Credit Card,Visa,Tithes - Impact Church,1031780,30808,19202,,valid
1313094,2025-04-13,40.70,Credit Card,Visa,Tithes - Impact Church,1031734,19262,19202,,valid
1313018,2025-04-13,300.00,Credit Card,Visa,Tithes - Impact Church,1031658,26240,19202,,valid
1313130,2025-04-13,100.00,Credit Card,Visa,Tithes - Impact Church,1031770,28960,19202,,valid
1313087,2025-04-13,25.00,Credit Card,Visa,Tithes - Impact Church,1031727,24257,19202,,valid
1313065,2025-04-13,20.00,Credit Card,Mastercard,Offering - Impact Church,1031705,32842,19202,,valid
1313109,2025-04-13,300.37,Credit Card,Visa,Tithes - Impact Church,1031749,28775,19202,,valid
1313137,2025-04-13,25.00,Credit Card,Amex,Tithes - Impact Church,1031777,16850,19202,,valid
1312911,2025-04-13,20.00,Credit Card,Visa,Offering - Impact Church,1031551,30743,19203,,valid
1312898,2025-04-13,0.20,Credit Card,Visa,Credit Card Processing Fees,1031538,16385,19202,,valid
1312897,2025-04-13,10.00,Credit Card,Visa,Offering - Impact Church,1031537,16385,19202,,valid
1313072,2025-04-13,25.00,Credit Card,Visa,Legacy National Outreach,1031712,30482,19202,,valid
1313071,2025-04-13,25.00,Credit Card,Visa,Legacy Local Outreach,1031711,30482,19202,,valid
1313070,2025-04-13,25.00,Credit Card,Visa,Missions,1031710,30482,19202,,valid
1313073,2025-04-13,25.00,Credit Card,Visa,Offering - Impact Church,1031713,30482,19202,,valid
1313017,2025-04-12,3.26,Credit Card,Visa,Credit Card Processing Fees,1031657,17497,19202,,valid
1313016,2025-04-12,164.00,Credit Card,Visa,Offering - Impact Church,1031656,17497,19202,,valid
1312979,2025-04-12,4.98,Credit Card,Visa,Credit Card Processing Fees,1031619,33425,19202,,valid
1312978,2025-04-12,250.00,Credit Card,Visa,Tithes - Impact Church,1031618,33425,19202,,valid
1312946,2025-04-12,35.00,Credit Card,Visa,Tithes - Impact Church,1031586,26440,19202,,valid
1313129,2025-04-12,20.70,Credit Card,Mastercard,Tithes - Impact Church,1031769,22363,19202,,valid
1313093,2025-04-12,400.00,Credit Card,Visa,Tithes - Impact Church,1031733,21211,19202,,valid
1313066,2025-04-12,603.00,Credit Card,Amex,Tithes - Impact Church,1031706,32202,19202,,valid
1313037,2025-04-12,10.00,Credit Card,Visa,Tithes - Impact Church,1031677,19058,19202,,valid
1313038,2025-04-12,10.00,Credit Card,Visa,Offering - Impact Church,1031678,19058,19202,,valid
1313103,2025-04-12,650.00,Credit Card,Amex,Tithes - Impact Church,1031743,20918,19202,,valid
1312976,2025-04-12,18.90,Credit Card,Visa,Credit Card Processing Fees,1031616,27153,19202,,valid
1312975,2025-04-12,175.00,Credit Card,Visa,Offering - Impact Church,1031615,27153,19202,,valid
1312974,2025-04-12,775.00,Credit Card,Visa,Tithes - Impact Church,1031614,27153,19202,,valid
1313064,2025-04-12,6.63,Credit Card,Mastercard,Credit Card Processing Fees,1031704,35016,19202,,valid
1313063,2025-04-12,333.00,Credit Card,Mastercard,Tithes - Impact Church,1031703,35016,19202,,valid
1312841,2025-04-12,400.00,Credit Card,Visa,Tithes - Impact Church,1031481,33613,19202,,valid
1312842,2025-04-12,25.00,Credit Card,Visa,Offering - Impact Church,1031482,33613,19202,,valid
1312843,2025-04-12,8.46,Credit Card,Visa,Credit Card Processing Fees,1031483,33613,19202,,valid
1312830,2025-04-12,50.00,Credit Card,Visa,Offering - Impact Church,1031470,25647,19202,,valid
1312831,2025-04-12,1.00,Credit Card,Visa,Credit Card Processing Fees,1031471,25647,19202,,valid
1312832,2025-04-12,100.00,Credit Card,Visa,Tithes - Impact Church,1031472,25647,19202,,valid
1312833,2025-04-12,1.99,Credit Card,Visa,Credit Card Processing Fees,1031473,25647,19202,,valid
